Hole Depth: ft,Flow In: gal/min,GCT IN Mud Temp: F,GCT OUT Mud Temp: F,Mud Density In: lb/ft3,Mud Density Out: lb/ft3,ROP Average: ft/hr,RPM:,Torque LAS:,WOB: Klb,Standpipe Pressure: psi,QC Delta Carbon Dioxide: ppm
10153,1184.1885370469,180.86,133.7,-999.25,79.999999973,31.76,241.7163366444,-999.25,41.88,4106.048718881,2.4754051307
10154,1184.1641493017,180.86,136.76,-999.25,79.999999973,35.64,242.5710594743,-999.25,43.81,4045.4275818519,1.8454188218
10155,1184.375730047,180.86,137.3,-999.25,79.999999973,29.09,243.2047062354,-999.25,30.14,4104.2117147286,1.2345783187
10156,1183.6668154705,181.04,138.74,-999.25,79.999999973,32.85,240.6378564711,-999.25,33.17,4047.2645860043,1.330783378
10157,1179.0679684711,181.04,141.98,-999.25,79.999999973,34.96,230.4396608482,-999.25,35,4143.7073040051,3.685298382
10158,1182.5645018902,181.04,142.16,-999.25,79.999999973,34.43,240.9965,-999.25,41,4117.0707437953,4.234902379
10159,1175.1341558306,181.04,141.44,-999.25,79.999999973,41.14,240.3653233207,-999.25,40.37,4179.5288849768,4.4273001921
10160,1176.7975986603,181.22,142.7,-999.25,79.999999973,33.8,237.204363978,-999.25,35.81,4212.5949597199,4.4449691714
10161,1176.9887115464,181.04,143.78,-999.25,79.999999973,56.37,240.2199062611,-999.25,34.69,4208.0024493389,4.7426470676
10162,1177.5109387986,181.22,141.26,-999.25,79.999999973,48.82,240.6802219097,-999.25,39.55,4207.0839472627,4.8939075438
10163,1176.9892158172,181.04,143.24,-999.25,79.999999973,40,237.5830263784,-999.25,37.02,4226.6021163819,4.8830650531
10164,1178.6007325508,181.04,143.6,-999.25,79.999999973,51.43,240.1181,-999.25,35,4210.7579555675,4.7090756282
10165,1184.0411252286,181.04,143.78,-999.25,79.999999973,40.22,242.3024206901,-999.25,35.49,4121.8928796954,4.3747425904
10166,1190.211325128,181.04,148.1,-999.25,79.999999973,40.95,242.6657,-999.25,17.97,4100,3.9947377697
10167,1182.4419938026,181.04,147.92,-999.25,79.999999973,44.86,241.1317,-999.25,35.59,4155.6478309956,3.6457786059
10168,1185.2252178974,180.68,146.48,-999.25,79.999999973,55.22,240.7938604203,-999.25,28.61,4076.6566524426,2.7431275906
10169,1179.5721620978,180.32,149.72,-999.25,79.999999973,30.55,237.6224321486,-999.25,40.96,4157.484835148,2.1183930961
10170,1177.3181877556,179.6,150.44,-999.25,79.999999973,44.44,237.8284831958,-999.25,44.91,4179.5288849768,1.7532861968
10171,1178.8506556531,178.88,150.8,-999.25,79.999999973,35.82,239.8483626284,-999.25,27.7,4234.6390095486,1.5649079456
10172,1178.8514643342,178.52,151.88,-999.25,79.999999973,37.89,235.7605715469,-999.25,24.15,4201.1136837674,1.5535866108
10173,1174.2678034984,178.16,152.78,-999.25,79.999999973,42.35,235.8598353067,-999.25,44.41,4278.7271092061,1.3350268159
10174,1180.3887408389,177.98,153.68,-999.25,79.999999973,36,242.6260044816,-999.25,38.43,4216.2689680247,1.3383145405
10175,1173.7595356325,177.98,154.4,-999.25,79.999999973,41.38,244.4225025535,-999.25,37.22,4258.5200635297,1.3999254274
10176,1173.4997349634,177.98,155.12,-999.25,79.999999973,46.75,243.5805956457,-999.25,38.61,4285.1566237395,1.2954471909
10177,1172.5368724114,178.16,156.02,-999.25,79.999999973,40.45,241.5857150138,-999.25,55.83,4325.5707150921,1.2551032234
10178,1179.3634306757,178.16,156.56,-999.25,79.999999973,47.68,244.2817714512,-999.25,29.8,4190.5509098911,1.2672891173
10179,1174.2735828186,178.52,156.92,-999.25,79.999999973,35.65,239.4438204356,-999.25,21.6,4295.2601465776,1.4655205044
10180,1172.7529767452,178.52,157.28,-999.25,79.999999973,56.13,244.0872726365,-999.25,28.68,4313.6301881016,1.607341751
10181,1176.303258189,178.7,157.64,-999.25,79.999999973,45.57,244.0529685611,-999.25,40.74,4254.8460552249,4.3748464959
10182,1182.4419965539,178.88,158,-999.25,79.999999973,34.78,242.7466,-999.25,25,4025,4.017010128
10183,1019.919475552,138.38,161.42,-999.25,79.999999973,12,161.4475,-999.25,12,3500,46.6434751903
10184,1005.7083322058,133.52,162.14,-999.25,79.999999973,12,159.3881,-999.25,12,3498.5131747642,4215.9941600004
10185,950,155.3,161.78,-999.25,79.999999973,12.56,194.1411,-999.25,37.88,3350,3976.232
10186,993.1907655597,156.02,161.96,-999.25,79.999999973,16.2,219.0986,-999.25,39.02,3356.5510247039,4024.2547199923
10187,994.8161224818,155.84,162.14,-999.25,79.999999973,18.14,219.2698,-999.25,38.82,3414.5314682638,8776.4117099996
10188,993.1907655597,155.84,162.14,-999.25,79.999999973,14.43,218.2784648465,-999.25,35.97,3462.5232017452,8566.3461499994
10189,991.5590359903,155.84,162.14,-999.25,79.999999973,25.35,218.6615840143,-999.25,44.23,3495.5892764883,8275.76972
10190,990.7351739604,155.84,162.14,-999.25,79.999999973,20,218.5903,-999.25,44.15,3526.818347079,8214.362
10191,993.1899181093,155.66,162.14,-999.25,79.999999973,22.59,219.0606,-999.25,44.76,3483.6487494977,8214.362
10192,991.5590140891,155.84,162.14,-999.25,79.999999973,19.43,217.3053,-999.25,42,3499.8373485907,8211.3520799999
10193,991.6479087487,155.84,162.14,-999.25,79.999999973,22,218.4904,-999.25,42.07,3516.3703859622,8063.866
10194,991.5590140891,155.84,162.14,-999.25,79.999999973,23.47,218.9707,-999.25,42.3,3492.9485830192,8063.866
10195,991.5590359903,155.84,162.14,-999.25,79.999999973,23.2,218.6427,-999.25,43.46,3504.0854206931,8063.866
10196,991.6387879438,155.84,162.14,-999.25,79.999999973,18.95,218.628,-999.25,47.33,3514.5333818098,8058.1862799994
10197,992.5269836739,155.84,162.14,-999.25,79.999999973,24.29,218.8214,-999.25,42.31,3507.1853652003,7779.88
10198,990.7359967093,155.84,162.14,-999.25,79.999999973,22,218.4327,-999.25,44.88,3515.3370711265,7779.93161
10199,989.9326594479,155.84,162.14,-999.25,79.999999973,22.27,218.1875,-999.25,42.84,3523.7184025718,7785.041
10200,991.6256875523,155.84,162.14,-999.25,79.999999973,24.74,217.869237057,-999.25,43.5783,3525.5554067242,7736.2871699989
10201,990.8899870625,154.04,160.7,-999.25,79.999999973,29.37,218.4783148385,-999.25,43.3775,3550.1253372625,2959.4899300011
10202,991.7245456902,153.14,161.06,-999.25,79.999999973,30,218.7150547225,-999.25,40.1551,3517.5185135575,7895.8315099995
10203,991.5839328276,152.78,160.88,-999.25,79.999999973,29.15,218.3746922758,-999.25,39.6732,3533.1330488528,8170.0717099996
10204,990.7564968976,152.6,161.24,-999.25,79.999999973,31.17,218.6877342612,-999.25,39.9978,3526.7035343195,6116.0982599987
10205,990.7573415476,152.42,161.24,-999.25,79.999999973,36.36,218.8644837459,-999.25,40.7838,3550.8142138196,6938.7184800017
10206,993.2567130683,152.6,161.24,-999.25,79.999999973,23.15,217.9843949176,-999.25,42.168,3469.7564055952,7763.5739999999
10207,990.9007632601,152.6,161.06,-999.25,79.999999973,34.29,218.378806812,-999.25,43.0353,3555.8659752387,7823.3910099999
10208,991.7253919924,152.78,161.24,-999.25,79.999999973,28.24,218.5889971503,-999.25,41.5983,3554.4882221244,7793.05098
10209,989.9326376543,152.78,161.24,-999.25,79.999999973,33.03,216.1308894847,-999.25,43.4092,3586.0617309937,7787.59425
10210,989.9980460133,152.78,161.42,-999.25,79.999999973,40,218.0384093586,-999.25,43.3447,3591.6875562104,7708.221
10211,988.3124270369,152.96,161.42,-999.25,79.999999973,38.5,217.8907845026,-999.25,44.7935,3583.0765992461,7707.76211
10212,990.1001142044,152.78,161.42,-999.25,79.999999973,35.64,218.0203898892,-999.25,44.1422,3612.813103963,7662.332
10213,990.8536364935,152.96,161.42,-999.25,79.999999973,40.85,218.7889230184,-999.25,43.476,3573.3175146865,7661.9802
10214,989.2479242297,152.78,161.42,-999.25,79.999999973,40.04,218.2607588916,-999.25,46.0294,3615.224171913,7653.537
10215,989.9326594479,152.96,161.42,-999.25,79.999999973,41.14,217.9540445118,-999.25,46.9355,3570.6768212174,7654.04246
10216,990.8434110615,152.96,161.6,-999.25,79.999999973,39.13,218.1693367355,-999.25,44.5047,3564.1324939245,7704.083
10217,988.3124270369,152.96,161.78,-999.25,79.999999973,40,217.4554990437,-999.25,43.9402,3606.3835894296,7704.06273
10218,988.3238709776,152.96,161.6,-999.25,79.999999973,43.11,215.3121,-999.25,40.0113,3614.0760443177,7701.91575
10219,990.7573415476,152.96,161.24,-999.25,79.999999973,31.34,218.5616764702,-999.25,41.1387,3517.1740752789,7692.2273099998
10220,989.1335733115,152.96,161.06,-999.25,79.999999973,43.2,218.3717783034,-999.25,41.4501,3593.2949348438,7827.908
10221,989.1335733115,152.96,161.24,-999.25,79.999999973,43.64,220.2327813525,-999.25,44.439,3579.9766547389,7828.6011000001
10222,991.5908659602,153.14,161.42,-999.25,79.999999973,44.44,220.5394211674,-999.25,44.8612,3580.6655312961,7860.07822
10223,988.3124270369,153.14,161.42,-999.25,79.999999973,38.5,219.9031911896,-999.25,43.9364,3589.5061137795,7738.324
10224,991.7245456902,153.14,161.6,-999.25,79.999999973,44.72,220.0650704937,-999.25,43.584,3549.3216479458,7738.40294
10225,990.8375963331,153.14,161.78,-999.25,79.999999973,42.11,220.3260681855,-999.25,43.7022,3532.9034233338,7742.271
10226,991.7245456902,153.14,161.96,-999.25,79.999999973,33.03,220.5066644375,-999.25,36.0228,3547.7142693125,7739.80213
10227,989.1335733115,153.14,162.14,-999.25,79.999999973,47.06,219.6082413462,-999.25,38.4088,3595.8208155533,7494.93052
10228,990.8951521229,153.14,162.14,-999.25,79.999999973,50.7,220.4093955374,-999.25,44.6198,3548.9772096672,7472.71
10229,990.7573415476,153.14,162.32,-999.25,79.999999973,38.92,220.365903155,-999.25,39.6884,3559.1955452649,7471.9101499998
10230,991.5598587391,153.14,162.5,-999.25,79.999999973,34.45,220.0811021251,-999.25,37.5781,3532.4441722957,7391.7303799998
10231,990.7564968976,153.14,162.68,-999.25,79.999999973,48,219.924197304,-999.25,40.3728,3535.1996785243,7293.263
10232,989.9326594479,153.32,162.68,-999.25,79.999999973,58.06,220.1431,-999.25,41.067,3571.9397615722,7289.3122199999
10233,989.9574353413,153.32,162.86,-999.25,79.999999973,37.48,220.1211373803,-999.25,44.3158,3545.7624524006,7093.03897
10234,990.9255619408,153.32,162.86,-999.25,79.999999973,48.82,219.8456608744,-999.25,43.2296,3555.9807879982,7006.223
10235,989.1343907181,153.32,163.04,-999.25,79.999999973,49.66,217.084955679,-999.25,45.0942,3601.9058918081,7003.1089999999
10236,988.4620577965,153.32,163.04,-999.25,79.999999973,35.29,219.897781742,-999.25,37.6352,3584.5691651199,6694.823
10237,990.8574105958,153.32,163.22,-999.25,79.999999973,52.17,220.1394388182,-999.25,42.1475,3533.4774871314,6694.823
10238,986.698326257,153.32,163.22,-999.25,79.999999973,55.81,203.0854076299,-999.25,45.8319,3644.9606766299,6691.8877099999
10239,987.5159338481,153.32,163.22,-999.25,79.999999973,45,210.2655435693,-999.25,43.0777,3628.4276392583,6400.3138700002
10240,989.1335733115,153.5,163.22,-999.25,79.999999973,48.98,220.0750692297,-999.25,45.8033,3573.3175146865,6303.281
10241,989.1343907181,153.32,163.4,-999.25,79.999999973,43.64,220.3653678334,-999.25,44.1174,3562.2954897721,6299.1706599995
10242,991.5136779795,153.5,163.58,-999.25,79.999999973,41.62,220.6932151846,-999.25,42.5599,3517.2888880384,6097.764
10243,986.7212088902,153.5,163.58,-999.25,79.999999973,53.73,201.8835187184,-999.25,46.4549,3658.0493312157,6097.764
10244,987.5159338481,153.5,163.58,-999.25,79.999999973,44.44,202.8152,-999.25,41.0062,3671.023173042,6097.15496
10245,989.3030141652,153.5,163.76,-999.25,79.999999973,36.18,220.2615389573,-999.25,41.719,3562.2954897721,6032.7517999997
10246,989.9582527479,153.5,163.76,-999.25,79.999999973,56.25,220.0770862837,-999.25,44.731,3570.7916339769,5899.32024
10247,989.9461899209,153.68,163.94,-999.25,79.999999973,33.18,214.4167771205,-999.25,35.5511,3589.850552058,5870.2571200001
10248,990.0534354833,153.68,163.94,-999.25,79.999999973,57.14,220.1969412322,-999.25,43.5783,3602.3651428462,5901.33088
10249,989.9574353413,153.5,164.12,-999.25,79.999999973,51.06,220.0075846519,-999.25,43.3775,3600.8725769724,5791.03234
10250,990.8925854706,153.68,164.3,-999.25,79.999999973,36.92,220.2891942698,-999.25,40.1551,3588.2431734247,5781.166
10251,987.5159338481,153.68,164.3,-999.25,79.999999973,55.38,204.3040253273,-999.25,39.6732,3694.5597887445,5781.166
10252,990.7573415476,153.68,164.48,-999.25,79.999999973,37.5,220.1324892133,-999.25,39.9978,3573.3175146865,5780.9647
10253,989.1335733115,153.68,164.48,-999.25,79.999999973,57.6,220.3652595356,-999.25,40.7976,3575.1545188389,5761.3681
10254,985.9036012991,153.68,164.66,-999.25,79.999999973,43.11,219.7354509106,-999.25,42.159,3698.0041715303,5777.641
10255,988.4818122053,153.68,164.84,-999.25,79.999999973,36.73,220.0266,-999.25,43.0353,3664.019594711,5774.98522
10256,984.2965012708,153.86,164.84,-999.25,79.999999973,39.1776,219.7622,-999.25,41.6166,3751.7365429878,5512.063
10257,984.2965012708,153.68,164.84,-999.25,79.999999973,51.8534,220,-999.25,43.4092,3805.6985399644,5508.3614799993
10258,985.0878436593,153.86,165.02,-999.25,79.999999973,57.0086,219.3372,-999.25,43.3447,3737.1553225282,5139.0749799999
10259,1189.5255657679,152.96,165.02,-999.25,79.999999973,44.216,243.4896,-999.25,44.7805,4130,4768.3054600035
10260,1080.4860585105,150.8,165.74,-999.25,79.999999973,51.464,229.9956,-999.25,44.1266,4120,1858.191
10261,1072.9562747576,150.62,165.74,-999.25,79.999999973,59.83,213.7567,-999.25,43.3965,4210,1858.191
10262,1073.7757795318,150.26,165.92,-999.25,79.999999973,43.1196,229.2516,-999.25,46.0388,4268,1858.53876
10263,1079.3201922782,149.72,166.1,-999.25,79.999999973,49.0235,208.7266,-999.25,46.9355,4259,1875.71192
10264,1087.0944931932,149.54,166.46,-999.25,79.999999973,53.6084,230.8207,-999.25,44.4941,4256,1890.7013900002
10265,1084.062935569,149.54,166.46,-999.25,79.999999973,62.4339,222.0035,-999.25,43.9402,4254,1949.884
10266,1088.3706864651,149.36,166.64,-999.25,79.999999973,45.0145,231.0528,-999.25,40.0113,4285,1950.92041
10267,1092.7421829431,149.36,166.64,-999.25,79.999999973,46.456,231.1147,-999.25,41.1358,4268,2056.4483799998
10268,1091.4078427924,149.54,166.82,-999.25,79.999999973,46.5726,231.8463,-999.25,41.4802,4256,2201.9766000003
10269,1095.5351138808,149.54,166.82,-999.25,79.999999973,38.4448,232.2859,-999.25,44.448,4278.6123,2317.4876400001
10270,1095.3617725604,149.72,166.82,-999.25,79.999999973,52.056,232.4459,-999.25,44.8706,4295.2601465776,2405.415
10271,1098.8920663644,150.08,167,-999.25,79.999999973,57.408,232.636,-999.25,43.9328,4264.0310759869,2408.1552400003
10272,1097.5606268388,150.26,167.18,-999.25,79.999999973,47.9968,230.2391,-999.25,43.582,4267.3606460131,2542.427
10273,1099.0567105576,150.62,167.18,-999.25,79.999999973,47.7249,231.5728,-999.25,43.7022,4278.7271092061,2544.8862900001
10274,1099.7123837598,150.8,167.36,-999.25,79.999999973,52.1854,232.0508,-999.25,36.0456,4253.9275531487,2791.3736600001
10275,1099.7176883451,151.16,167.36,-999.25,79.999999973,52.9644,232.4931,-999.25,38.3444,4264.0310759869,2939.239
10276,1099.3325574727,151.34,167.54,-999.25,79.999999973,55.3635,232.4421,-999.25,44.6699,4257.8311869726,2941.6018299996
10277,1101.0007024104,151.52,167.54,-999.25,79.999999973,53.7107,232.8649,-999.25,39.6884,4262.1940718345,3177.9488900005
10278,1100.665592482,151.7,167.72,-999.25,79.999999973,51.778,232.8332,-999.25,37.6062,4224.9947377485,3421.7345399998
10279,1101.25079068,151.88,167.72,-999.25,79.999999973,50.7344,232.835,-999.25,40.3664,4226.6021163819,3594.388
10280,1099.3293918691,152.06,167.9,-999.25,79.999999973,54.0403,232.9463,-999.25,41.0335,4242.9055282344,3596.6465000005
10281,1102.5402698536,152.42,167.9,-999.25,79.999999973,44.2753,233.4474,-999.25,44.3158,4188.3694674602,3825.1386800001
10282,1101.5639343076,152.6,167.9,-999.25,79.999999973,47.7189,232.662,-999.25,43.2296,4210.2987045294,3984.7157900002
10283,1110.0890925647,152.78,168.08,-999.25,79.999999973,51.7758,233.8041,-999.25,44.9426,4093.1896898142,4095.773
10284,1104.2311937349,152.78,167.9,-999.25,79.999999973,58.2413,227.9181,-999.25,37.6352,4170.6883024934,4096.6004400002
10285,1101.5457054901,152.96,168.08,-999.25,79.999999973,39.905,232.7542,-999.25,42.2225,4199.7359306531,4178.517
10286,1099.6038359742,152.96,168.08,-999.25,79.999999973,51.1032,228.5415,-999.25,45.8319,4249.3350427678,4178.02236
10287,1099.7668909556,152.96,168.08,-999.25,79.999999973,55.2999,232.5753,-999.25,43.0777,4229.5872481295,4129.7844099999
10288,1098.4615369514,153.32,168.08,-999.25,79.999999973,47.3263,232.4465,-999.25,45.8033,4239.2315199296,4203.43368
10289,1101.7059762131,153.68,168.26,-999.25,79.999999973,43.4806,232.5168,-999.25,44.1011,4162.9958476052,4325.5434
10290,1091.812009154,153.68,168.44,-999.25,79.999999973,58.7284,231,-999.25,42.5998,4328.3262213207,4305.27456
10291,1102.885276035,153.32,168.62,-999.25,79.999999973,44.3912,233.6193,-999.25,46.4549,4162.1921582885,4294.6954599996
10292,1103.8576250125,153.14,168.62,-999.25,79.999999973,39.5433,235.1612,-999.25,41.0062,4148.299814386,4544.716
10293,1103.1577438524,152.78,167.72,-999.25,79.999999973,37.9045,233.4409,-999.25,41.653,4163.5699114028,4514.6873399994
10294,1104.2124273285,152.6,167.9,-999.25,79.999999973,39.3668,233.9213,-999.25,44.731,4139.1147936241,1561.8369400004
10295,1102.8681338375,152.24,168.08,-999.25,79.999999973,40.5396,233.5729,-999.25,35.7133,4162.9958476052,2579.3797700032
10296,1101.968801669,152.42,168.26,-999.25,79.999999973,35.9964,233.1762,-999.25,43.5783,4175.854876672,3813.956
10297,1094.8682140343,152.6,168.26,-999.25,79.999999973,35.7226,220.1988,-999.25,43.3775,4259.668191125,3817.3300600007
10298,1102.6397740695,152.96,168.44,-999.25,79.999999973,43.8246,232.9812,-999.25,40.1551,4173.0993704434,4151.362
10299,1104.1683642159,153.32,168.26,-999.25,79.999999973,36.4078,233.436,-999.25,39.6732,4149.3331292218,4150.5174399998
10300,1102.4264092727,153.5,167.54,-999.25,79.999999973,41.1642,233.5207,-999.25,40.0056,4168.5068600624,4066.906
10301,1102.3812246373,153.86,167.36,-999.25,79.999999973,42.398,233.275,-999.25,40.8114,4177.6918808244,4068.55798
10302,1101.5261539837,154.04,167.36,-999.25,79.999999973,43.3122,233.843,-999.25,42.159,4153.8108268432,4121.2583599999
10303,1099.3097935331,153.68,167.36,-999.25,79.999999973,53.0878,232.7292,-999.25,43.0353,4198.8174285769,4050.11769
10304,1100.0003519439,153.5,167.54,-999.25,79.999999973,41.2224,233.3633,-999.25,41.5983,4205.2469431103,4001.577
10305,1099.2919058348,153.5,167.54,-999.25,79.999999973,45.3137,232.8657,-999.25,43.4092,4203.4099389579,4001.9976
10306,1095.757698749,153.5,167.72,-999.25,79.999999973,48.701,231.3817,-999.25,43.3741,4260.3570676821,4043.76918
10307,1096.5165807878,153.5,167.9,-999.25,79.999999973,50.2751,230.3278,-999.25,44.7935,4249.3350427678,4048.043
10308,1098.4153015755,153.5,167.9,-999.25,79.999999973,42.8731,232.535,-999.25,44.1422,4214.4319638723,4047.47546
10309,1099.7487782791,153.32,168.08,-999.25,79.999999973,44.1594,233.3552,-999.25,43.3226,4199.7359306531,3989.5631
10310,1098.4143862036,153.5,168.26,-999.25,79.999999973,43.5928,232.8377,-999.25,41.022,4204.2136282746,3904.994
10311,1099.0387873347,153.68,168.26,-999.25,79.999999973,39.362,232.6744,-999.25,43.2262,4185.0398974339,3904.1746399999
10312,1099,153.86,168.44,-999.25,79.999999973,60.632,230,-999.25,44.4994,4214.432,3863.22776
10313,1100,154.04,168.44,-999.25,79.999999973,41.6273,230,-999.25,43.9402,4216.6134,3824.24371
10314,1000,154.22,168.44,-999.25,79.999999973,42.5167,230,-999.25,40.0113,4171.7216,3837.085
10315,1096.629955094,154.4,168.62,-999.25,79.999999973,58.8533,232.9167,-999.25,41.1329,4228.8984,3837.085
10316,1098.3985343728,154.76,168.62,-999.25,79.999999973,42.2829,232.148,-999.25,41.4501,4202.9507,3836.15543
10317,1098.3980689238,155.12,168.8,-999.25,79.999999973,35.869,232.8608,-999.25,44.4345,4216.0393425056,3744.11163
10318,1098.3980689238,155.3,168.98,-999.25,79.999999973,58.5014,232.5706,-999.25,44.8706,4207.0839472627,3741.93667
10319,1100.5735594867,155.12,168.98,-999.25,79.999999973,54.43,233.2121,-999.25,43.9328,4196.0619223483,3686.88004
10320,1099.8831759583,155.12,168.98,-999.25,79.999999973,42.2904,233.0197,-999.25,43.586,4193.0767906007,3678.15217
10321,1100.4444888561,155.3,168.98,-999.25,79.999999973,45.8128,233.0436,-999.25,43.7022,4189.6324078149,3677.899
10322,1097.5053628968,155.66,168.98,-999.25,79.999999973,41.3046,232.7236,-999.25,36.0228,4222.3540442795,3677.3159000001
10323,1097.5216041255,155.48,169.16,-999.25,79.999999973,57.4797,232.5112,-999.25,38.3444,4203.4099389579,3618.56935
10324,1096.1935271482,155.3,169.16,-999.25,79.999999973,45.5615,232.8084,-999.25,44.6699,4240.1500220058,3517.624
10325,1099.9917464795,155.66,169.16,-999.25,79.999999973,44.5146,232.542,-999.25,39.6668,4197.8989265007,3516.64438
